,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
31,0.07186102867126465,0.006691449515173606,0.001997073491414388,2.4649401377472594e-06,0.01,3,200,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200}",0.819327731092437,0.8438818565400844,0.8143459915611815,0.8258518597312343,0.012910332319107248,11,0.8502109704641351,0.8589473684210527,0.8421052631578947,0.8504212006810276,0.006877367470279817
136,0.09826207160949707,0.038187529158974304,0.0026422341664632163,0.0009562788471841039,0.1,4,100,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100}",0.8025210084033614,0.8312236286919831,0.8396624472573839,0.824469028117576,0.015897381162246146,12,0.9324894514767933,0.9094736842105263,0.9094736842105263,0.9171456066326154,0.010849736738792496
126,0.034014225006103516,0.0013444660372633982,0.001993576685587565,1.2961631163199813e-06,0.1,3,125,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 125}",0.8151260504201681,0.8185654008438819,0.8396624472573839,0.8244512995071446,0.010847166903358775,13,0.8924050632911392,0.9010526315789473,0.8905263157894737,0.89466133688652,0.004583950910720287
43,0.09054056803385417,0.020795166576279753,0.0016758441925048828,0.000480263598308015,0.01,4,240,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 240}",0.8109243697478992,0.8312236286919831,0.8270042194092827,0.823050739283055,0.008745950767873508,14,0.8628691983122363,0.8736842105263158,0.8547368421052631,0.8637634169812718,0.007761031408767568
125,0.027925729751586914,0.0008144907223228468,0.001994450887044271,1.1239159602905075e-07,0.1,3,100,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",0.8151260504201681,0.8185654008438819,0.8354430379746836,0.8230448297462445,0.00887858691050461,15,0.8924050632911392,0.8926315789473684,0.8757894736842106,0.886942038640906,0.007886596484779893
27,0.04937100410461426,0.017933527130237686,0.0013291041056315105,0.0004704152769227363,0.01,3,125,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 125}",0.819327731092437,0.8312236286919831,0.8185654008438819,0.823038920209434,0.005795824736261964,16,0.8438818565400844,0.8336842105263158,0.8378947368421052,0.8384869346361684,0.004184178113321874
124,0.022640307744344074,0.001008533817451633,0.0016629695892333984,0.0009430782037429808,0.1,3,80,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 80}",0.819327731092437,0.8227848101265823,0.8270042194092827,0.823038920209434,0.0031390600684836107,16,0.879746835443038,0.8842105263157894,0.871578947368421,0.8785121030424161,0.00523020839302855
135,0.04176147778828939,0.0019231073867508974,0.0032134056091308594,0.002783983927821281,0.1,4,80,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 80}",0.7983193277310925,0.8312236286919831,0.8354430379746836,0.8216619981325864,0.016595401969186498,18,0.9261603375527426,0.9052631578947369,0.8989473684210526,0.9101236212895106,0.011629115774627372
133,0.013339837392171225,0.0012794990272228404,0.002655506134033203,0.0009435977460178266,0.1,4,30,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 30}",0.8025210084033614,0.8354430379746836,0.8270042194092827,0.8216560885957759,0.013962255910669519,19,0.8670886075949367,0.8778947368421053,0.8547368421052631,0.8665733955141017,0.009461187549733354
47,0.03278088569641113,0.001003625040622045,0.001327832539876302,0.0004714885323348971,0.01,5,80,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 80}",0.8067226890756303,0.8354430379746836,0.8227848101265823,0.8216501790589654,0.011752450835621167,20,0.8481012658227848,0.8694736842105263,0.8568421052631578,0.8581390184321563,0.008773313884012474
127,0.04924877484639486,0.006695540357241694,0.003324429194132487,0.0020490605240008784,0.1,3,150,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 150}",0.8109243697478992,0.8227848101265823,0.8312236286919831,0.8216442695221549,0.008326287811203882,21,0.9092827004219409,0.9010526315789473,0.8968421052631579,0.9023924790880153,0.005166462070369555
138,0.08942683537801106,0.017107932646396033,0.004322528839111328,0.0032916688816524804,0.1,4,150,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 150}",0.7857142857142857,0.8354430379746836,0.8396624472573839,0.8202732569821176,0.024497519942392323,22,0.9514767932489452,0.9221052631578948,0.92,0.9311940188022799,0.014367816760192855
38,0.04618549346923828,0.008787955094160742,0.0009971459706624348,1.1239159602905075e-07,0.01,4,125,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 125}",0.8109243697478992,0.8354430379746836,0.8143459915611815,0.8202377997612548,0.010842088538149816,23,0.8544303797468354,0.8652631578947368,0.8505263157894737,0.8567399511436821,0.006234004536235814
35,0.020796537399291992,0.0006434723844203368,0.001497824986775716,0.00040725505412061427,0.01,4,60,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 60}",0.8109243697478992,0.8312236286919831,0.8185654008438819,0.8202377997612548,0.00837108782352947,23,0.8417721518987342,0.8336842105263158,0.8378947368421052,0.8377836997557185,0.0033028216055199762
